,State,Vaccination1,Vaccination2,Date,Confirmed,Recovered,Deceased,Other,Tested,Vaccination3
27239,Kerala,26531188.0,21488770.0,2022-01-06,5268064,5193093,49107,0,41849694,0.0
27240,Kerala,26531188.0,21488770.0,2022-01-06,5268064,5193093,49107,0,41849694,0.0
27241,Kerala,26531188.0,21488770.0,2022-01-06,5268064,5193093,49107,0,41849694,0.0
27242,Ladakh,219712.0,176007.0,2022-01-06,22370,21880,221,0,608128,0.0
27243,Ladakh,219712.0,176007.0,2022-01-06,22370,21880,221,0,608128,0.0
27244,Ladakh,219712.0,176007.0,2022-01-06,22370,21880,221,0,608128,0.0
27245,Lakshadweep,57771.0,53020.0,2022-01-06,10420,10365,51,0,0,0.0
27246,Lakshadweep,57771.0,53020.0,2022-01-06,10420,10365,51,0,0,0.0
27247,Lakshadweep,57771.0,53020.0,2022-01-06,10420,10365,51,0,0,0.0
27248,Madhya Pradesh,54591055.0,50476622.0,2022-01-06,796396,783386,10535,0,0,0.0
27249,Madhya Pradesh,54591055.0,50476622.0,2022-01-06,796396,783386,10535,0,0,0.0
27250,Madhya Pradesh,54591055.0,50476622.0,2022-01-06,796396,783386,10535,0,0,0.0
27251,Maharashtra,82100045.0,55280654.0,2022-01-06,6793297,6533154,141594,3702,69947436,0.0
27252,Maharashtra,82100045.0,55280654.0,2022-01-06,6793297,6533154,141594,3702,69947436,0.0
27253,Maharashtra,82100045.0,55280654.0,2022-01-06,6793297,6533154,141594,3702,69947436,0.0
27254,Manipur,1335468.0,1002221.0,2022-01-06,125964,123639,2009,0,1470621,0.0
27255,Manipur,1335468.0,1002221.0,2022-01-06,125964,123639,2009,0,1470621,0.0
27256,Manipur,1335468.0,1002221.0,2022-01-06,125964,123639,2009,0,1470621,0.0
27257,Meghalaya,1244029.0,892421.0,2022-01-06,85021,83324,1485,0,0,0.0
27258,Meghalaya,1244029.0,892421.0,2022-01-06,85021,83324,1485,0,0,0.0
27259,Meghalaya,1244029.0,892421.0,2022-01-06,85021,83324,1485,0,0,0.0
27260,Mizoram,753327.0,589637.0,2022-01-06,143772,140200,554,0,0,0.0
27261,Mizoram,753327.0,589637.0,2022-01-06,143772,140200,554,0,0,0.0
27262,Mizoram,753327.0,589637.0,2022-01-06,143772,140200,554,0,0,0.0
27263,Nagaland,760661.0,578994.0,2022-01-06,32247,30382,687,1096,425604,0.0
27264,Nagaland,760661.0,578994.0,2022-01-06,32247,30382,687,1096,425604,0.0
27265,Nagaland,760661.0,578994.0,2022-01-06,32247,30382,687,1096,425604,0.0
27266,Odisha,29952112.0,21705766.0,2022-01-06,1059773,1045718,8467,0,25894067,0.0
27267,Odisha,29952112.0,21705766.0,2022-01-06,1059773,1045718,8467,0,25894067,0.0
27268,Odisha,29952112.0,21705766.0,2022-01-06,1059773,1045718,8467,0,25894067,0.0
27269,Puducherry,863851.0,574660.0,2022-01-06,129821,127541,1881,0,2059705,0.0
27270,Puducherry,863851.0,574660.0,2022-01-06,129821,127541,1881,0,2059705,0.0
27271,Puducherry,863851.0,574660.0,2022-01-06,129821,127541,1881,0,2059705,0.0
27272,Punjab,17361308.0,9669722.0,2022-01-06,611102,587753,16662,0,16930146,0.0
27273,Punjab,17361308.0,9669722.0,2022-01-06,611102,587753,16662,0,16930146,0.0
27274,Punjab,17361308.0,9669722.0,2022-01-06,611102,587753,16662,0,16930146,0.0
27275,Rajasthan,48771677.0,35875794.0,2022-01-06,963109,946874,8967,0,16453545,0.0
27276,Rajasthan,48771677.0,35875794.0,2022-01-06,963109,946874,8967,0,16453545,0.0
27277,Rajasthan,48771677.0,35875794.0,2022-01-06,963109,946874,8967,0,16453545,0.0
27278,Sikkim,538133.0,484387.0,2022-01-06,32570,32075,409,0,0,0.0
27279,Sikkim,538133.0,484387.0,2022-01-06,32570,32075,409,0,0,0.0
27280,Sikkim,538133.0,484387.0,2022-01-06,32570,32075,409,0,0,0.0
27281,Tamil Nadu,51782330.0,34733770.0,2022-01-06,2767432,2707779,36825,0,58103351,0.0
27282,Tamil Nadu,51782330.0,34733770.0,2022-01-06,2767432,2707779,36825,0,58103351,0.0
27283,Tamil Nadu,51782330.0,34733770.0,2022-01-06,2767432,2707779,36825,0,58103351,0.0
27284,Telangana,28624628.0,19763841.0,2022-01-06,687456,675573,4036,0,0,0.0
27285,Telangana,28624628.0,19763841.0,2022-01-06,687456,675573,4036,0,0,0.0
27286,Telangana,28624628.0,19763841.0,2022-01-06,687456,675573,4036,0,0,0.0
27287,Tripura,2656699.0,2138273.0,2022-01-06,85397,84148,826,64,2188666,0.0
27288,Tripura,2656699.0,2138273.0,2022-01-06,85397,84148,826,64,2188666,0.0
27289,Tripura,2656699.0,2138273.0,2022-01-06,85397,84148,826,64,2188666,0.0
27290,Uttar Pradesh,131707684.0,76874454.0,2022-01-06,1719246,1688105,22917,0,0,0.0
27291,Uttar Pradesh,131707684.0,76874454.0,2022-01-06,1719246,1688105,22917,0,0,0.0
27292,Uttar Pradesh,131707684.0,76874454.0,2022-01-06,1719246,1688105,22917,0,0,0.0
27293,Uttarakhand,8119779.0,6521349.0,2022-01-06,347098,331756,7423,6494,8616193,0.0
27294,Uttarakhand,8119779.0,6521349.0,2022-01-06,347098,331756,7423,6494,8616193,0.0
27295,Uttarakhand,8119779.0,6521349.0,2022-01-06,347098,331756,7423,6494,8616193,0.0
27296,West Bengal,65812041.0,42265143.0,2022-01-06,1693744,1632797,19846,0,21669865,0.0
27297,West Bengal,65812041.0,42265143.0,2022-01-06,1693744,1632797,19846,0,21669865,0.0
27298,West Bengal,65812041.0,42265143.0,2022-01-06,1693744,1632797,19846,0,21669865,0.0
27299,Andaman and Nicobar Islands,313708.0,295713.0,2022-01-07,7889,7628,129,0,0,0.0
27300,Andaman and Nicobar Islands,313708.0,295713.0,2022-01-07,7889,7628,129,0,0,0.0
27301,Andaman and Nicobar Islands,313708.0,295713.0,2022-01-07,7889,7628,129,0,0,0.0
27302,Andhra Pradesh,41880337.0,30725223.0,2022-01-07,2079763,2062290,14501,0,31529919,0.0
27303,Andhra Pradesh,41880337.0,30725223.0,2022-01-07,2079763,2062290,14501,0,31529919,0.0
27304,Andhra Pradesh,41880337.0,30725223.0,2022-01-07,2079763,2062290,14501,0,31529919,0.0
27305,Arunachal Pradesh,824109.0,655590.0,2022-01-07,55462,55053,282,0,1195454,0.0
27306,Arunachal Pradesh,824109.0,655590.0,2022-01-07,55462,55053,282,0,1195454,0.0
27307,Arunachal Pradesh,824109.0,655590.0,2022-01-07,55462,55053,282,0,1195454,0.0
27308,Assam,22471805.0,16250450.0,2022-01-07,624499,613373,6178,0,0,0.0
27309,Assam,22471805.0,16250450.0,2022-01-07,624499,613373,6178,0,0,0.0
27310,Assam,22471805.0,16250450.0,2022-01-07,624499,613373,6178,0,0,0.0
27311,Bihar,59825781.0,43314498.0,2022-01-07,735852,715262,12100,0,61964924,0.0
27312,Bihar,59825781.0,43314498.0,2022-01-07,735852,715262,12100,0,61964924,0.0
27313,Bihar,59825781.0,43314498.0,2022-01-07,735852,715262,12100,0,61964924,0.0
27314,Chandigarh,1040469.0,797205.0,2022-01-07,67214,64811,1080,0,0,0.0
27315,Chandigarh,1040469.0,797205.0,2022-01-07,67214,64811,1080,0,0,0.0
27316,Chandigarh,1040469.0,797205.0,2022-01-07,67214,64811,1080,0,0,0.0
27317,Chhattisgarh,18670410.0,12578348.0,2022-01-07,1017356,994063,13609,0,0,0.0
27318,Chhattisgarh,18670410.0,12578348.0,2022-01-07,1017356,994063,13609,0,0,0.0
27319,Chhattisgarh,18670410.0,12578348.0,2022-01-07,1017356,994063,13609,0,0,0.0
27320,Dadra and Nagar Haveli and Daman and Diu,731139.0,538936.0,2022-01-07,10752,10688,4,0,0,0.0
27321,Dadra and Nagar Haveli and Daman and Diu,731139.0,538936.0,2022-01-07,10752,10688,4,0,0,0.0
27322,Dadra and Nagar Haveli and Daman and Diu,731139.0,538936.0,2022-01-07,10752,10688,4,0,0,0.0
27323,Delhi,15808301.0,11573778.0,2022-01-07,1506798,1441789,25136,0,33284109,0.0
27324,Delhi,15808301.0,11573778.0,2022-01-07,1506798,1441789,25136,0,33284109,0.0
27325,Delhi,15808301.0,11573778.0,2022-01-07,1506798,1441789,25136,0,33284109,0.0
27326,Goa,1352813.0,1120515.0,2022-01-07,186198,176737,3530,0,0,0.0
27327,Goa,1352813.0,1120515.0,2022-01-07,186198,176737,3530,0,0,0.0
27328,Goa,1352813.0,1120515.0,2022-01-07,186198,176737,3530,0,0,0.0
27329,Gujarat,49353878.0,43384516.0,2022-01-07,850090,821382,10125,0,35008568,0.0
27330,Gujarat,49353878.0,43384516.0,2022-01-07,850090,821382,10125,0,35008568,0.0
27331,Gujarat,49353878.0,43384516.0,2022-01-07,850090,821382,10125,0,35008568,0.0
27332,Haryana,21301619.0,15203239.0,2022-01-07,785444,764576,10070,0,14895983,0.0
27333,Haryana,21301619.0,15203239.0,2022-01-07,785444,764576,10070,0,14895983,0.0
27334,Haryana,21301619.0,15203239.0,2022-01-07,785444,764576,10070,0,14895983,0.0
27335,Himachal Pradesh,6169974.0,5511230.0,2022-01-07,230859,224811,3864,31,0,0.0
27336,Himachal Pradesh,6169974.0,5511230.0,2022-01-07,230859,224811,3864,31,0,0.0
27337,Himachal Pradesh,6169974.0,5511230.0,2022-01-07,230859,224811,3864,31,0,0.0
27338,India,880117711.0,626389518.0,2022-01-07,35368372,34412740,483463,0,688470959,0.0
27339,India,880117711.0,626389518.0,2022-01-07,35368372,34412740,483463,0,688470959,0.0
27340,India,880117711.0,626389518.0,2022-01-07,35368372,34412740,483463,0,688470959,0.0
27341,Jammu and Kashmir,9928348.0,9280981.0,2022-01-07,343310,336284,4534,0,19730457,0.0
27342,Jammu and Kashmir,9928348.0,9280981.0,2022-01-07,343310,336284,4534,0,19730457,0.0
27343,Jammu and Kashmir,9928348.0,9280981.0,2022-01-07,343310,336284,4534,0,19730457,0.0
27344,Jharkhand,19257611.0,11697471.0,2022-01-07,369047,346680,5161,0,0,0.0
27345,Jharkhand,19257611.0,11697471.0,2022-01-07,369047,346680,5161,0,0,0.0
27346,Jharkhand,19257611.0,11697471.0,2022-01-07,369047,346680,5161,0,0,0.0
27347,Karnataka,49831587.0,39526827.0,2022-01-07,3031052,2962548,38362,29,57329915,0.0
27348,Karnataka,49831587.0,39526827.0,2022-01-07,3031052,2962548,38362,29,57329915,0.0
27349,Karnataka,49831587.0,39526827.0,2022-01-07,3031052,2962548,38362,29,57329915,0.0
27350,Kerala,26689050.0,21558239.0,2022-01-07,5273360,5195497,49303,0,41914271,0.0
27351,Kerala,26689050.0,21558239.0,2022-01-07,5273360,5195497,49303,0,41914271,0.0
27352,Kerala,26689050.0,21558239.0,2022-01-07,5273360,5195497,49303,0,41914271,0.0
27353,Ladakh,220798.0,176050.0,2022-01-07,22413,21951,221,0,609451,0.0
27354,Ladakh,220798.0,176050.0,2022-01-07,22413,21951,221,0,609451,0.0
27355,Ladakh,220798.0,176050.0,2022-01-07,22413,21951,221,0,609451,0.0
27356,Lakshadweep,57998.0,53092.0,2022-01-07,10420,10365,51,0,0,0.0
27357,Lakshadweep,57998.0,53092.0,2022-01-07,10420,10365,51,0,0,0.0
27358,Lakshadweep,57998.0,53092.0,2022-01-07,10420,10365,51,0,0,0.0
27359,Madhya Pradesh,54714555.0,50520186.0,2022-01-07,797715,783547,10536,0,0,0.0
27360,Madhya Pradesh,54714555.0,50520186.0,2022-01-07,797715,783547,10536,0,0,0.0
27361,Madhya Pradesh,54714555.0,50520186.0,2022-01-07,797715,783547,10536,0,0,0.0
27362,Maharashtra,82680378.0,55626335.0,2022-01-07,6834222,6547410,141614,3706,70146329,0.0
27363,Maharashtra,82680378.0,55626335.0,2022-01-07,6834222,6547410,141614,3706,70146329,0.0
27364,Maharashtra,82680378.0,55626335.0,2022-01-07,6834222,6547410,141614,3706,70146329,0.0
27365,Manipur,1338187.0,1005182.0,2022-01-07,126012,123657,2009,0,1472588,0.0
27366,Manipur,1338187.0,1005182.0,2022-01-07,126012,123657,2009,0,1472588,0.0
27367,Manipur,1338187.0,1005182.0,2022-01-07,126012,123657,2009,0,1472588,0.0
27368,Meghalaya,1248991.0,895168.0,2022-01-07,85085,83338,1485,0,0,0.0
27369,Meghalaya,1248991.0,895168.0,2022-01-07,85085,83338,1485,0,0,0.0
27370,Meghalaya,1248991.0,895168.0,2022-01-07,85085,83338,1485,0,0,0.0
27371,Mizoram,760591.0,591411.0,2022-01-07,144624,140450,557,0,0,0.0
27372,Mizoram,760591.0,591411.0,2022-01-07,144624,140450,557,0,0,0.0
27373,Mizoram,760591.0,591411.0,2022-01-07,144624,140450,557,0,0,0.0
27374,Nagaland,761650.0,579961.0,2022-01-07,32255,30390,687,1097,426211,0.0
27375,Nagaland,761650.0,579961.0,2022-01-07,32255,30390,687,1097,426211,0.0
27376,Nagaland,761650.0,579961.0,2022-01-07,32255,30390,687,1097,426211,0.0
27377,Odisha,30106708.0,21869484.0,2022-01-07,1062476,1045971,8468,0,25963037,0.0
27378,Odisha,30106708.0,21869484.0,2022-01-07,1062476,1045971,8468,0,25963037,0.0
27379,Odisha,30106708.0,21869484.0,2022-01-07,1062476,1045971,8468,0,25963037,0.0
27380,Puducherry,874762.0,576678.0,2022-01-07,129998,127555,1881,0,2063313,0.0
27381,Puducherry,874762.0,576678.0,2022-01-07,129998,127555,1881,0,2063313,0.0
27382,Puducherry,874762.0,576678.0,2022-01-07,129998,127555,1881,0,2063313,0.0
27383,Punjab,17436856.0,9790689.0,2022-01-07,613976,587888,16663,0,16955694,0.0
27384,Punjab,17436856.0,9790689.0,2022-01-07,613976,587888,16663,0,16955694,0.0
27385,Punjab,17436856.0,9790689.0,2022-01-07,613976,587888,16663,0,16955694,0.0
27386,Rajasthan,49105721.0,36061069.0,2022-01-07,966409,947153,8969,0,16511184,0.0
27387,Rajasthan,49105721.0,36061069.0,2022-01-07,966409,947153,8969,0,16511184,0.0
27388,Rajasthan,49105721.0,36061069.0,2022-01-07,966409,947153,8969,0,16511184,0.0
27389,Sikkim,540257.0,484483.0,2022-01-07,32604,32084,409,0,0,0.0
27390,Sikkim,540257.0,484483.0,2022-01-07,32604,32084,409,0,0,0.0
27391,Sikkim,540257.0,484483.0,2022-01-07,32604,32084,409,0,0,0.0
27392,Tamil Nadu,52134649.0,34827320.0,2022-01-07,2776413,2708763,36833,0,58239971,0.0
27393,Tamil Nadu,52134649.0,34827320.0,2022-01-07,2776413,2708763,36833,0,58239971,0.0
27394,Tamil Nadu,52134649.0,34827320.0,2022-01-07,2776413,2708763,36833,0,58239971,0.0
27395,Telangana,28877307.0,19889923.0,2022-01-07,689751,675851,4039,0,0,0.0
27396,Telangana,28877307.0,19889923.0,2022-01-07,689751,675851,4039,0,0,0.0
27397,Telangana,28877307.0,19889923.0,2022-01-07,689751,675851,4039,0,0,0.0
27398,Tripura,2670785.0,2139816.0,2022-01-07,85551,84176,827,65,2192826,0.0
27399,Tripura,2670785.0,2139816.0,2022-01-07,85551,84176,827,65,2192826,0.0
27400,Tripura,2670785.0,2139816.0,2022-01-07,85551,84176,827,65,2192826,0.0
27401,Uttar Pradesh,132874716.0,77693244.0,2022-01-07,1723469,1688224,22918,0,0,0.0
27402,Uttar Pradesh,132874716.0,77693244.0,2022-01-07,1723469,1688224,22918,0,0,0.0
27403,Uttar Pradesh,132874716.0,77693244.0,2022-01-07,1723469,1688224,22918,0,0,0.0
27404,Uttarakhand,8174764.0,6550983.0,2022-01-07,347912,331903,7423,6564,8630759,0.0
27405,Uttarakhand,8174764.0,6550983.0,2022-01-07,347912,331903,7423,6564,8630759,0.0
27406,Uttarakhand,8174764.0,6550983.0,2022-01-07,347912,331903,7423,6564,8630759,0.0
27407,West Bengal,66255865.0,42697791.0,2022-01-07,1711957,1640709,19864,0,21739023,0.0
27408,West Bengal,66255865.0,42697791.0,2022-01-07,1711957,1640709,19864,0,21739023,0.0
27409,West Bengal,66255865.0,42697791.0,2022-01-07,1711957,1640709,19864,0,21739023,0.0
27410,Andaman and Nicobar Islands,315178.0,296223.0,2022-01-08,7975,7659,129,0,0,0.0
27411,Andaman and Nicobar Islands,315178.0,296223.0,2022-01-08,7975,7659,129,0,0,0.0
27412,Andaman and Nicobar Islands,315178.0,296223.0,2022-01-08,7975,7659,129,0,0,0.0
27413,Andhra Pradesh,42032859.0,31158196.0,2022-01-08,2080602,2062440,14503,0,31567472,0.0
27414,Andhra Pradesh,42032859.0,31158196.0,2022-01-08,2080602,2062440,14503,0,31567472,0.0
27415,Andhra Pradesh,42032859.0,31158196.0,2022-01-08,2080602,2062440,14503,0,31567472,0.0
27416,Arunachal Pradesh,826902.0,656442.0,2022-01-08,55521,55053,282,0,1196541,0.0
27417,Arunachal Pradesh,826902.0,656442.0,2022-01-08,55521,55053,282,0,1196541,0.0
27418,Arunachal Pradesh,826902.0,656442.0,2022-01-08,55521,55053,282,0,1196541,0.0
27419,Assam,22609990.0,16336062.0,2022-01-08,625753,613678,6180,0,0,0.0
27420,Assam,22609990.0,16336062.0,2022-01-08,625753,613678,6180,0,0,0.0
27421,Assam,22609990.0,16336062.0,2022-01-08,625753,613678,6180,0,0,0.0
27422,Bihar,60230336.0,43511224.0,2022-01-08,740378,715966,12100,0,62175247,0.0
27423,Bihar,60230336.0,43511224.0,2022-01-08,740378,715966,12100,0,62175247,0.0
27424,Bihar,60230336.0,43511224.0,2022-01-08,740378,715966,12100,0,62175247,0.0
27425,Chandigarh,1049258.0,803189.0,2022-01-08,67755,64881,1080,0,0,0.0
27426,Chandigarh,1049258.0,803189.0,2022-01-08,67755,64881,1080,0,0,0.0
27427,Chandigarh,1049258.0,803189.0,2022-01-08,67755,64881,1080,0,0,0.0
27428,Chhattisgarh,18753026.0,12636241.0,2022-01-08,1020811,994132,13613,0,0,0.0
27429,Chhattisgarh,18753026.0,12636241.0,2022-01-08,1020811,994132,13613,0,0,0.0
27430,Chhattisgarh,18753026.0,12636241.0,2022-01-08,1020811,994132,13613,0,0,0.0
27431,Dadra and Nagar Haveli and Daman and Diu,733251.0,542457.0,2022-01-08,10771,10689,4,0,0,0.0
27432,Dadra and Nagar Haveli and Daman and Diu,733251.0,542457.0,2022-01-08,10771,10689,4,0,0,0.0
27433,Dadra and Nagar Haveli and Daman and Diu,733251.0,542457.0,2022-01-08,10771,10689,4,0,0,0.0
27434,Delhi,15886149.0,11615342.0,2022-01-08,1526979,1453658,25143,0,33387074,0.0
27435,Delhi,15886149.0,11615342.0,2022-01-08,1526979,1453658,25143,0,33387074,0.0
27436,Delhi,15886149.0,11615342.0,2022-01-08,1526979,1453658,25143,0,33387074,0.0
27437,Goa,1358524.0,1123595.0,2022-01-08,187987,176907,3531,0,0,0.0
27438,Goa,1358524.0,1123595.0,2022-01-08,187987,176907,3531,0,0,0.0
27439,Goa,1358524.0,1123595.0,2022-01-08,187987,176907,3531,0,0,0.0
27440,Gujarat,49537603.0,43501351.0,2022-01-08,855767,822741,10125,0,35076532,0.0
27441,Gujarat,49537603.0,43501351.0,2022-01-08,855767,822741,10125,0,35076532,0.0
27442,Gujarat,49537603.0,43501351.0,2022-01-08,855767,822741,10125,0,35076532,0.0
27443,Haryana,21433911.0,15294199.0,2022-01-08,788985,764953,10072,0,14944606,0.0
27444,Haryana,21433911.0,15294199.0,2022-01-08,788985,764953,10072,0,14944606,0.0
27445,Haryana,21433911.0,15294199.0,2022-01-08,788985,764953,10072,0,14944606,0.0
27446,Himachal Pradesh,6190992.0,5513166.0,2022-01-08,231587,224890,3864,22,0,0.0
27447,Himachal Pradesh,6190992.0,5513166.0,2022-01-08,231587,224890,3864,22,0,0.0
27448,Himachal Pradesh,6190992.0,5513166.0,2022-01-08,231587,224890,3864,22,0,0.0
27449,India,885326820.0,630743635.0,2022-01-08,35528004,34453603,483790,0,690034525,0.0
27450,India,885326820.0,630743635.0,2022-01-08,35528004,34453603,483790,0,690034525,0.0
27451,India,885326820.0,630743635.0,2022-01-08,35528004,34453603,483790,0,690034525,0.0
27452,Jammu and Kashmir,9961710.0,9328657.0,2022-01-08,343965,336446,4537,0,19789128,0.0
27453,Jammu and Kashmir,9961710.0,9328657.0,2022-01-08,343965,336446,4537,0,19789128,0.0
27454,Jammu and Kashmir,9961710.0,9328657.0,2022-01-08,343965,336446,4537,0,19789128,0.0
27455,Jharkhand,19399420.0,11767139.0,2022-01-08,374128,347866,5164,0,0,0.0
27456,Jharkhand,19399420.0,11767139.0,2022-01-08,374128,347866,5164,0,0,0.0
27457,Jharkhand,19399420.0,11767139.0,2022-01-08,374128,347866,5164,0,0,0.0
27458,Karnataka,49908785.0,39690017.0,2022-01-08,3039958,2963056,38366,29,57494176,0.0
27459,Karnataka,49908785.0,39690017.0,2022-01-08,3039958,2963056,38366,29,57494176,0.0
27460,Karnataka,49908785.0,39690017.0,2022-01-08,3039958,2963056,38366,29,57494176,0.0
27461,Kerala,26868557.0,21593409.0,2022-01-08,5279304,5197960,49503,0,41974346,0.0
27462,Kerala,26868557.0,21593409.0,2022-01-08,5279304,5197960,49503,0,41974346,0.0
27463,Kerala,26868557.0,21593409.0,2022-01-08,5279304,5197960,49503,0,41974346,0.0
27464,Ladakh,221702.0,176132.0,2022-01-08,22472,21970,221,0,610163,0.0
27465,Ladakh,221702.0,176132.0,2022-01-08,22472,21970,221,0,610163,0.0
27466,Ladakh,221702.0,176132.0,2022-01-08,22472,21970,221,0,610163,0.0
27467,Lakshadweep,58174.0,53146.0,2022-01-08,10420,10365,51,0,0,0.0
27468,Lakshadweep,58174.0,53146.0,2022-01-08,10420,10365,51,0,0,0.0
27469,Lakshadweep,58174.0,53146.0,2022-01-08,10420,10365,51,0,0,0.0
27470,Madhya Pradesh,55025445.0,50561945.0,2022-01-08,799287,783713,10536,0,0,0.0
27471,Madhya Pradesh,55025445.0,50561945.0,2022-01-08,799287,783713,10536,0,0,0.0
27472,Madhya Pradesh,55025445.0,50561945.0,2022-01-08,799287,783713,10536,0,0,0.0
27473,Maharashtra,83143091.0,55962013.0,2022-01-08,6875656,6557081,141627,3710,70342173,0.0
27474,Maharashtra,83143091.0,55962013.0,2022-01-08,6875656,6557081,141627,3710,70342173,0.0
27475,Maharashtra,83143091.0,55962013.0,2022-01-08,6875656,6557081,141627,3710,70342173,0.0
27476,Manipur,1340531.0,1007597.0,2022-01-08,126088,123664,2010,0,1475018,0.0
27477,Manipur,1340531.0,1007597.0,2022-01-08,126088,123664,2010,0,1475018,0.0
27478,Manipur,1340531.0,1007597.0,2022-01-08,126088,123664,2010,0,1475018,0.0
27479,Meghalaya,1252504.0,896740.0,2022-01-08,85158,83345,1485,0,0,0.0
27480,Meghalaya,1252504.0,896740.0,2022-01-08,85158,83345,1485,0,0,0.0
27481,Meghalaya,1252504.0,896740.0,2022-01-08,85158,83345,1485,0,0,0.0
27482,Mizoram,762060.0,591790.0,2022-01-08,145527,140602,558,0,0,0.0
27483,Mizoram,762060.0,591790.0,2022-01-08,145527,140602,558,0,0,0.0
27484,Mizoram,762060.0,591790.0,2022-01-08,145527,140602,558,0,0,0.0
27485,Nagaland,761762.0,580123.0,2022-01-08,32264,30401,687,1097,426800,0.0
27486,Nagaland,761762.0,580123.0,2022-01-08,32264,30401,687,1097,426800,0.0
27487,Nagaland,761762.0,580123.0,2022-01-08,32264,30401,687,1097,426800,0.0
27488,Odisha,30310942.0,22025371.0,2022-01-08,1066155,1046231,8468,0,26034469,0.0
27489,Odisha,30310942.0,22025371.0,2022-01-08,1066155,1046231,8468,0,26034469,0.0
27490,Odisha,30310942.0,22025371.0,2022-01-08,1066155,1046231,8468,0,26034469,0.0
27491,Puducherry,884480.0,579350.0,2022-01-08,130278,127571,1882,0,2066680,0.0
27492,Puducherry,884480.0,579350.0,2022-01-08,130278,127571,1882,0,2066680,0.0
27493,Puducherry,884480.0,579350.0,2022-01-08,130278,127571,1882,0,2066680,0.0
27494,Punjab,17513691.0,9916229.0,2022-01-08,617536,588257,16665,0,16981338,0.0
27495,Punjab,17513691.0,9916229.0,2022-01-08,617536,588257,16665,0,16981338,0.0
27496,Punjab,17513691.0,9916229.0,2022-01-08,617536,588257,16665,0,16981338,0.0
27497,Rajasthan,49471904.0,36275982.0,2022-01-08,970517,947380,8971,0,16574794,0.0
27498,Rajasthan,49471904.0,36275982.0,2022-01-08,970517,947380,8971,0,16574794,0.0
27499,Rajasthan,49471904.0,36275982.0,2022-01-08,970517,947380,8971,0,16574794,0.0
27500,Sikkim,540909.0,484590.0,2022-01-08,32649,32088,409,0,0,0.0
27501,Sikkim,540909.0,484590.0,2022-01-08,32649,32088,409,0,0,0.0
27502,Sikkim,540909.0,484590.0,2022-01-08,32649,32088,409,0,0,0.0
27503,Tamil Nadu,52628234.0,35668994.0,2022-01-08,2787391,2710288,36843,0,58379224,0.0
27504,Tamil Nadu,52628234.0,35668994.0,2022-01-08,2787391,2710288,36843,0,58379224,0.0
27505,Tamil Nadu,52628234.0,35668994.0,2022-01-08,2787391,2710288,36843,0,58379224,0.0
